tf,target,weight,importance,interaction,edge_color,edge_width
NDUFB2,PILRB,0.11074855178594589,0.11074855178594589,activation,#00FF00,0.5577081300267357
ZNF550,PILRB,0.09624948352575302,0.09624948352575302,activation,#00FF00,0.5
HNRNPK,PIM1,0.14014476537704468,0.14014476537704468,activation,#00FF00,0.7057417345062362
C6orf47,PIM1,0.1163228377699852,0.1163228377699852,activation,#00FF00,0.5857791482229963
GPR161,PIM1,0.09968370199203491,0.09968370199203491,activation,#00FF00,0.5019877021920134
EXOSC1,PIM2,-0.260498583316803,0.260498583316803,repression,#FF0000,1.3118201135219218
HERPUD1,PIM2,0.2473183423280716,0.2473183423280716,activation,#00FF00,1.2454469877646248
ASB16,PIM2,0.20864473283290863,0.20864473283290863,activation,#00FF00,1.0506942249960498
ALG12,PIM3,0.1969970464706421,0.1969970464706421,activation,#00FF00,0.9920387457551744
TCTN3,PIM3,-0.15462832152843475,0.15462832152843475,repression,#FF0000,0.7786781015021795
HNRNPK,PIM3,0.1439521461725235,0.1439521461725235,activation,#00FF00,0.7249149624130924
PSMD10,PIN4,0.3084920048713684,0.3084920048713684,activation,#00FF00,1.5535056340740576
KDELR2,PIN4,-0.19306595623493195,0.19306595623493195,repression,#FF0000,0.9722425412092068
CNTD1,PIN4,0.15598687529563904,0.15598687529563904,activation,#00FF00,0.7855195135913662
STARD3,PIP4K2B,0.37134143710136414,0.37134143710136414,activation,#00FF00,1.8700031300411433
C17orf98,PIP4K2B,0.13103897869586945,0.13103897869586945,activation,#00FF00,0.659886766829584
KLHL20,PIP4K2B,0.12628567218780518,0.12628567218780518,activation,#00FF00,0.6359500413256679
HINT1,PIP5K1B,0.20613114535808563,0.20613114535808563,activation,#00FF00,1.038036288186622
RPL30,PIP5K1B,-0.1497505158185959,0.1497505158185959,repression,#FF0000,0.7541144222738866
ASB16,PIP5K1B,0.13585808873176575,0.13585808873176575,activation,#00FF00,0.6841548660793828
RPS27A,PIP5KL1,-0.12437541037797928,0.12437541037797928,repression,#FF0000,0.6263303350212583
OBSCN,PIP5KL1,0.12210588157176971,0.12210588157176971,activation,#00FF00,0.6149014301178394
UBE2G1,PIP5KL1,-0.11951837688684464,0.11951837688684464,repression,#FF0000,0.6018712606393785
UBE2G1,PITPNA,0.2314980924129486,0.2314980924129486,activation,#00FF00,1.1657792913980658
EIF4A1,PITPNA,0.21276867389678955,0.21276867389678955,activation,#00FF00,1.0714615887402084
SLC25A11,PITPNA,0.1808190643787384,0.1808190643787384,activation,#00FF00,0.9105695798421027
EIF4ENIF1,PITPNB,0.2415807843208313,0.2415807843208313,activation,#00FF00,1.2165537634692623
THAP7,PITPNB,0.14601437747478485,0.14601437747478485,activation,#00FF00,0.7352999574737027
JOSD1,PITPNB,0.11174450814723969,0.11174450814723969,activation,#00FF00,0.5627235722233882
SLC25A5,PITPNC1,0.13931576907634735,0.13931576907634735,activation,#00FF00,0.7015670706464814
EIF3L,PITPNC1,0.13777954876422882,0.13777954876422882,activation,#00FF00,0.693830964451281
ZFAND6,PITPNC1,-0.11780688911676407,0.11780688911676407,repression,#FF0000,0.5932525416726498
ZMYM3,PITPNM3,0.12592463195323944,0.12592463195323944,activation,#00FF00,0.6341319130446476
HERPUD1,PITPNM3,0.11651924252510071,0.11651924252510071,activation,#00FF00,0.5867682043048812
TMED2,PITPNM3,-0.09663756936788559,0.09663756936788559,repression,#FF0000,0.5
PPA1,PITX2,-0.29854676127433777,0.29854676127433777,repression,#FF0000,1.503423324917721
PPP6R1,PITX2,-0.13025309145450592,0.13025309145450592,repression,#FF0000,0.6559291917938413
MGAT2,PITX2,0.12237655371427536,0.12237655371427536,activation,#00FF00,0.6162644822933561
MTMR12,PITX3,0.09661086648702621,0.09661086648702621,activation,#00FF00,0.5
WRAP53,PITX3,-0.09318306297063828,0.09318306297063828,repression,#FF0000,0.5
ANKFY1,PITX3,0.09044129401445389,0.09044129401445389,activation,#00FF00,0.5
NDUFA11,PIWIL1,0.12411651015281677,0.12411651015281677,activation,#00FF00,0.6250265639279988
TSC22D1,PIWIL1,0.10852646082639694,0.10852646082639694,activation,#00FF00,0.5465181128769436
NDUFB11,PIWIL1,0.10055258125066757,0.10055258125066757,activation,#00FF00,0.5063632088576683
DDX27,PIWIL2,-0.0919707864522934,0.0919707864522934,repression,#FF0000,0.5
RYR2,PIWIL2,0.08537700027227402,0.08537700027227402,activation,#00FF00,0.5
XRCC5,PIWIL2,-0.07724741846323013,0.07724741846323013,repression,#FF0000,0.5
IGFBP7,PKD2,0.15848135948181152,0.15848135948181152,activation,#00FF00,0.7980812499609795
ITGB1,PKD2,0.14336469769477844,0.14336469769477844,activation,#00FF00,0.7219566863297765
SPATS2L,PKD2,0.11502187699079514,0.11502187699079514,activation,#00FF00,0.5792277632008015
PLIN5,PKD2L2,-0.13542765378952026,0.13542765378952026,repression,#FF0000,0.6819872795704243
GSG1L,PKD2L2,-0.09393993765115738,0.09393993765115738,repression,#FF0000,0.5
MBD3,PKD2L2,-0.0919395238161087,0.0919395238161087,repression,#FF0000,0.5
ASB16,PKHD1L1,0.2156621366739273,0.2156621366739273,activation,#00FF00,1.0860325035622678
MGAT2,PKHD1L1,0.1596745103597641,0.1596745103597641,activation,#00FF00,0.8040897253247823
IRF3,PKHD1L1,0.1212482824921608,0.1212482824921608,activation,#00FF00,0.6105827282360687
PRPF4,PKIB,-0.11930039525032043,0.11930039525032043,repression,#FF0000,0.6007735475864705
SPCS1,PKIB,0.10730674862861633,0.10730674862861633,activation,#00FF00,0.5403758798813394
ENTPD5,PKIB,0.10499683022499084,0.10499683022499084,activation,#00FF00,0.5287435808343031
PSMC4,PKIG,0.15230821073055267,0.15230821073055267,activation,#00FF00,0.7669944755434168
SLC25A5,PKIG,-0.13478562235832214,0.13478562235832214,repression,#FF0000,0.6787541343677317
OBSCN,PKIG,-0.11150171607732773,0.11150171607732773,repression,#FF0000,0.5615009186616727
UBL7,PKM,0.17373831570148468,0.17373831570148468,activation,#00FF00,0.8749123090218663
TPM1,PKM,0.15224678814411163,0.15224678814411163,activation,#00FF00,0.7666851633648554
TPI1,PKM,0.14026370644569397,0.14026370644569397,activation,#00FF00,0.7063406985550664
PPP6R1,PKN1,0.11714409291744232,0.11714409291744232,activation,#00FF00,0.5899148291432164
NEURL4,PKN1,-0.10340594500303268,0.10340594500303268,repression,#FF0000,0.5207321928033306
LIN37,PKN1,0.09349832683801651,0.09349832683801651,activation,#00FF00,0.5
SRPK3,PKN3,0.13361485302448273,0.13361485302448273,activation,#00FF00,0.672858368099562
ATP6V0E1,PKN3,-0.12941895425319672,0.12941895425319672,repression,#FF0000,0.6517286393601893
LTB4R,PKN3,0.12044103443622589,0.12044103443622589,activation,#00FF00,0.6065175842998001
HNRNPM,PKNOX1,0.1433819979429245,0.1433819979429245,activation,#00FF00,0.7220438070088909
PTTG1IP,PKNOX1,0.12088587880134583,0.12088587880134583,activation,#00FF00,0.6087577338550149
PSMG2,PKNOX1,-0.11669102311134338,0.11669102311134338,repression,#FF0000,0.5876332578697663
IGFBP7,PKP2,-0.1817120611667633,0.1817120611667633,repression,#FF0000,0.9150665376870402
TPI1,PKP2,0.1619545966386795,0.1619545966386795,activation,#00FF00,0.815571795603871
SFT2D1,PKP2,0.13969995081424713,0.13969995081424713,activation,#00FF00,0.7035017350297108
MAP4K3,PLA2R1,0.17623627185821533,0.17623627185821533,activation,#00FF00,0.8874915295587782
TFB2M,PLA2R1,-0.1317407786846161,0.1317407786846161,repression,#FF0000,0.6634208948435844
ITGB1,PLA2R1,0.12207438796758652,0.12207438796758652,activation,#00FF00,0.6147428344629656
CLDN9,PLAG1,0.14989587664604187,0.14989587664604187,activation,#00FF00,0.7548464310807443
PEX2,PLAG1,0.11982013285160065,0.11982013285160065,activation,#00FF00,0.6033908448877916
KIDINS220,PLAG1,-0.11156266182661057,0.11156266182661057,repression,#FF0000,0.561807829581206
SPG21,PLAGL1,0.1325046718120575,0.1325046718120575,activation,#00FF00,0.6672677118066545
CAT,PLAGL1,0.13032957911491394,0.13032957911491394,activation,#00FF00,0.656314368749823
DDX21,PLAGL1,0.12858028709888458,0.12858028709888458,activation,#00FF00,0.64750527496577
ITGB1,PLAU,0.2645728290081024,0.2645728290081024,activation,#00FF00,1.3323372210517417
PTTG1IP,PLAU,0.172184556722641,0.172184556722641,activation,#00FF00,0.8670878815180376
CAT,PLAU,-0.13983839750289917,0.13983839750289917,repression,#FF0000,0.7041989255806604
ARF4,PLAUR,0.1654779314994812,0.1654779314994812,activation,#00FF00,0.8333146235234058
ITGB1,PLAUR,0.14130061864852905,0.14130061864852905,activation,#00FF00,0.7115623863904321
PTTG1IP,PLAUR,0.12460535019636154,0.12460535019636154,activation,#00FF00,0.6274882671482311
SNX3,PLBD1,0.129965677857399,0.129965677857399,activation,#00FF00,0.6544818329146338
UQCRFS1,PLBD1,0.12512096762657166,0.12512096762657166,activation,#00FF00,0.6300848160707623
ADCY5,PLBD1,0.1147894412279129,0.1147894412279129,activation,#00FF00,0.5780572619836032
ARF4,PLCB1,-0.17750881612300873,0.17750881612300873,repression,#FF0000,0.8938998145507653
CLINT1,PLCB1,0.1429138034582138,0.1429138034582138,activation,#00FF00,0.7196860708006423
ITPR1,PLCB1,-0.12356770038604736,0.12356770038604736,repression,#FF0000,0.6222628648653062
PLEKHN1,PLCB3,0.13422851264476776,0.13422851264476776,activation,#00FF00,0.6759486383900806
POLR2B,PLCB3,0.09377449005842209,0.09377449005842209,activation,#00FF00,0.5
GSG1L,PLCB3,-0.09243999421596527,0.09243999421596527,repression,#FF0000,0.5
G3BP2,PLCB4,0.17779213190078735,0.17779213190078735,activation,#00FF00,0.8953265376101998
OAT,PLCB4,0.15204916894435883,0.15204916894435883,activation,#00FF00,0.7656899915763833
KMT2C,PLCB4,0.14257000386714935,0.14257000386714935,activation,#00FF00,0.7179547630413579
TOP2B,PLCD1,0.19824782013893127,0.19824782013893127,activation,#00FF00,0.9983373982646582
OBSCN,PLCD1,0.13808995485305786,0.13808995485305786,activation,#00FF00,0.6953941090392515
KRT9,PLCD1,0.1281156837940216,0.1281156837940216,activation,#00FF00,0.6451656232395769
ITPR1,PLCE1,-0.15598678588867188,0.15598678588867188,repression,#FF0000,0.7855190633552984
TSC22D1,PLCE1,-0.1227346658706665,0.1227346658706665,repression,#FF0000,0.6180678653431567
HSF4,PLCE1,-0.09742408245801926,0.09742408245801926,repression,#FF0000,0.5
HERPUD1,PLCG2,0.15497581660747528,0.15497581660747528,activation,#00FF00,0.7804280190189319
THAP11,PLCG2,0.1469961255788803,0.1469961255788803,activation,#00FF00,0.7402438496552513
EXOSC1,PLCG2,-0.12089959532022476,0.12089959532022476,repression,#FF0000,0.608826807571746
DUSP11,PLCH2,0.2030217945575714,0.2030217945575714,activation,#00FF00,1.022378203339575
PLEKHN1,PLCH2,0.11963889747858047,0.11963889747858047,activation,#00FF00,0.6024781788587392
LGR6,PLCH2,0.10106413811445236,0.10106413811445236,activation,#00FF00,0.5089393095587879
PPP2R3B,PLCXD1,0.24878066778182983,0.24878066778182983,activation,#00FF00,1.252810973849809
NBEAL2,PLCXD1,0.16566675901412964,0.16566675901412964,activation,#00FF00,0.8342655220985468
KDM6A,PLCXD1,0.15327271819114685,0.15327271819114685,activation,#00FF00,0.7718515472032296
HNRNPA1L2,PLCXD2,-0.23466604948043823,0.23466604948043823,repression,#FF0000,1.1817325059875394
STRN3,PLCXD2,0.14554297924041748,0.14554297924041748,activation,#00FF00,0.7329260878063586
COMMD6,PLCXD2,0.14355143904685974,0.14355143904685974,activation,#00FF00,0.7228970793966693
ANKFY1,PLD2,0.1629827916622162,0.1629827916622162,activation,#00FF00,0.8207495854226288
EIF4A1,PLD2,0.13576333224773407,0.13576333224773407,activation,#00FF00,0.6836776908868858
SLC25A11,PLD2,0.11668988317251205,0.11668988317251205,activation,#00FF00,0.5876275173599022
ATP2C1,PLEK2,0.17755122482776642,0.17755122482776642,activation,#00FF00,0.8941133765255799
GABARAPL2,PLEK2,-0.15532110631465912,0.15532110631465912,repression,#FF0000,0.7821668307126793
CNIH1,PLEK2,0.13879290223121643,0.13879290223121643,activation,#00FF00,0.6989340150827882
PPM1B,PLEKHA1,0.30363813042640686,0.30363813042640686,activation,#00FF00,1.5290624680332394
ATE1,PLEKHA1,0.15543974936008453,0.15543974936008453,activation,#00FF00,0.7827642939746169
ZNF264,PLEKHA1,0.143486887216568,0.143486887216568,activation,#00FF00,0.7225720089557357
AIDA,PLEKHA3,0.14047503471374512,0.14047503471374512,activation,#00FF00,0.7074049065405974
PSMD10,PLEKHA3,0.13030996918678284,0.13030996918678284,activation,#00FF00,0.6562156169722909
NDUFB3,PLEKHA3,0.0848093032836914,0.0848093032836914,activation,#00FF00,0.5
TOMM20,PLEKHA6,0.16912692785263062,0.16912692785263062,activation,#00FF00,0.8516902582361984
CCT7,PLEKHA6,-0.14498987793922424,0.14498987793922424,repression,#FF0000,0.7301407774124129
DNAJB6,PLEKHA6,0.13274751603603363,0.13274751603603363,activation,#00FF00,0.6684906280060761
TFB2M,PLEKHA7,-0.18159320950508118,0.18159320950508118,repression,#FF0000,0.9144680238742777
CAPRIN1,PLEKHA7,0.1682104617357254,0.1682104617357254,activation,#00FF00,0.8470751134234702
DHX15,PLEKHA7,0.15693852305412292,0.15693852305412292,activation,#00FF00,0.7903118262967639
MALSU1,PLEKHA8,0.1044660210609436,0.1044660210609436,activation,#00FF00,0.5260705292999225
SLC25A5,PLEKHA8,-0.10198444873094559,0.10198444873094559,repression,#FF0000,0.5135738145224304
ZNF763,PLEKHA8,-0.09300973266363144,0.09300973266363144,repression,#FF0000,0.5
DNAJB6,PLEKHA8P1,-0.17803096771240234,0.17803096771240234,repression,#FF0000,0.8965292682259163
OBSCN,PLEKHA8P1,0.13094288110733032,0.13094288110733032,activation,#00FF00,0.6594028380960705
IGFBP7,PLEKHA8P1,-0.1278136968612671,0.1278136968612671,repression,#FF0000,0.643644875881322
MFSD6L,PLEKHB1,0.21129703521728516,0.21129703521728516,activation,#00FF00,1.064050703064631
NFKB2,PLEKHB1,0.10653337836265564,0.10653337836265564,activation,#00FF00,0.5364813378950851
PIGY,PLEKHB1,0.1059320941567421,0.1059320941567421,activation,#00FF00,0.533453387780281
SLC25A5,PLEKHD1,0.15026824176311493,0.15026824176311493,activation,#00FF00,0.7567215892636827
TRMT61A,PLEKHD1,-0.11390204727649689,0.11390204727649689,repression,#FF0000,0.5735885189322466
NACC1,PLEKHD1,-0.09804663807153702,0.09804663807153702,repression,#FF0000,0.5
UQCRFS1,PLEKHF1,0.2396882325410843,0.2396882325410843,activation,#00FF00,1.2070232414259445
NFKB2,PLEKHF1,0.11768466979265213,0.11768466979265213,activation,#00FF00,0.5926370689680014
SPATS2L,PLEKHF1,0.11548629403114319,0.11548629403114319,activation,#00FF00,0.5815664769351867
RPL30,PLEKHF2,0.20722872018814087,0.20722872018814087,activation,#00FF00,1.0435634611939733
PEX2,PLEKHF2,0.1806180626153946,0.1806180626153946,activation,#00FF00,0.9095573741223999
HNRNPK,PLEKHF2,0.1574762463569641,0.1574762463569641,activation,#00FF00,0.7930196960870524
IGFBP7,PLEKHG2,0.19589205086231232,0.19589205086231232,activation,#00FF00,0.9864742031541979
ARFGAP1,PLEKHG2,0.18960589170455933,0.18960589170455933,activation,#00FF00,0.9548183303469675
BRMS1L,PLEKHG2,0.1483529806137085,0.1483529806137085,activation,#00FF00,0.7470767072591501
ACTR10,PLEKHG3,0.22622083127498627,0.22622083127498627,activation,#00FF00,1.1392040324582986
PPM1A,PLEKHG3,0.21932770311832428,0.21932770311832428,activation,#00FF00,1.1044915820262882
RPLP0,PLEKHG3,-0.1553512066602707,0.1553512066602707,repression,#FF0000,0.7823184101888302
THAP11,PLEKHG4,0.20830756425857544,0.20830756425857544,activation,#00FF00,1.0489963097451256
SYPL1,PLEKHG4,-0.137078195810318,0.137078195810318,repression,#FF0000,0.6902990876176197
EIF4ENIF1,PLEKHG4,-0.12351840734481812,0.12351840734481812,repression,#FF0000,0.6220146347132729
DNHD1,PLEKHG5,-0.09157779812812805,0.09157779812812805,repression,#FF0000,0.5
G3BP2,PLEKHG5,0.09137921780347824,0.09137921780347824,activation,#00FF00,0.5
PAIP2,PLEKHG5,0.07911118119955063,0.07911118119955063,activation,#00FF00,0.5
TPI1,PLEKHG6,0.3266949951648712,0.3266949951648712,activation,#00FF00,1.6451723467648558
NOP10,PLEKHG6,-0.1355719417333603,0.1355719417333603,repression,#FF0000,0.6827138855444687
DPY30,PLEKHG6,0.129763662815094,0.129763662815094,activation,#00FF00,0.653464524519496
ACTR10,PLEKHH1,0.182577982544899,0.182577982544899,activation,#00FF00,0.9194271490427861
FUBP3,PLEKHH1,0.14511433243751526,0.14511433243751526,activation,#00FF00,0.7307675060187557
BRF1,PLEKHH1,0.11158808320760727,0.11158808320760727,activation,#00FF00,0.5619358467031433
CTNNA1,PLEKHH3,0.1126502975821495,0.1126502975821495,activation,#00FF00,0.5672849513456896
UBTF,PLEKHH3,0.10746213048696518,0.10746213048696518,activation,#00FF00,0.5411583526474602
PCSK4,PLEKHH3,0.10301511734724045,0.10301511734724045,activation,#00FF00,0.5187640608723966
MBD3,PLEKHJ1,0.2315184772014618,0.2315184772014618,activation,#00FF00,1.1658819452215186
DPP9,PLEKHJ1,0.1560756266117096,0.1560756266117096,activation,#00FF00,0.7859664479279777
ZNF3,PLEKHJ1,0.15140557289123535,0.15140557289123535,activation,#00FF00,0.7624489672425045
MFN2,PLEKHM2,0.22246064245700836,0.22246064245700836,activation,#00FF00,1.120268454155883
SYF2,PLEKHM2,0.12141372263431549,0.12141372263431549,activation,#00FF00,0.6114158525598141
ITGB1,PLEKHM2,0.11669167876243591,0.11669167876243591,activation,#00FF00,0.58763655960093
FBXW11,PLEKHM3,-0.14181941747665405,0.14181941747665405,repression,#FF0000,0.7141749562130416
RAB11FIP2,PLEKHM3,0.11817546933889389,0.11817546933889389,activation,#00FF00,0.5951086398620524
KLHL20,PLEKHM3,-0.11592245101928711,0.11592245101928711,repression,#FF0000,0.5837628785524827
MFN2,PLEKHN1,0.11991576105356216,0.11991576105356216,activation,#00FF00,0.6038724098819493
ZNF416,PLEKHN1,-0.11274390667676926,0.11274390667676926,repression,#FF0000,0.5677563485086501
PAIP2,PLEKHN1,-0.11211448907852173,0.11211448907852173,repression,#FF0000,0.5645867241111859
CHMP5,PLGRKT,0.288027822971344,0.288027822971344,activation,#00FF00,1.4504520009931607
SPCS1,PLGRKT,0.2051205337047577,0.2051205337047577,activation,#00FF00,1.0329470447945268
PSMG2,PLGRKT,0.15694312751293182,0.15694312751293182,activation,#00FF00,0.7903350134542543
UBE2G2,PLIN5,0.2837972939014435,0.2837972939014435,activation,#00FF00,1.4291478808168698
MTMR12,PLIN5,0.2015610784292221,0.2015610784292221,activation,#00FF00,1.015022321503611
ZNF160,PLIN5,0.08414769172668457,0.08414769172668457,activation,#00FF00,0.5
OAT,PLK2,0.1670670062303543,0.1670670062303543,activation,#00FF00,0.8413168942740057
STT3B,PLK2,0.15587970614433289,0.15587970614433289,activation,#00FF00,0.7849798306247933
PDCD6,PLK2,0.13111191987991333,0.13111191987991333,activation,#00FF00,0.6602540844215439
GSG1L,PLK3,0.20706036686897278,0.20706036686897278,activation,#00FF00,1.0427156666783528
PLIN5,PLK3,0.13036172091960907,0.13036172091960907,activation,#00FF00,0.656476228616188
FOXJ1,PLK3,0.09567858278751373,0.09567858278751373,activation,#00FF00,0.5
MXD3,PLK4,0.27843961119651794,0.27843961119651794,activation,#00FF00,1.402167634534139
TUBA1C,PLK4,0.24320019781589508,0.24320019781589508,activation,#00FF00,1.2247088143255271
UBE2D3,PLK4,0.20939764380455017,0.20939764380455017,activation,#00FF00,1.0544857379621284
POU2F1,PLK5,0.1666334867477417,0.1666334867477417,activation,#00FF00,0.839133774620709
OTUD5,PLK5,-0.09407650679349899,0.09407650679349899,repression,#FF0000,0.5
ZNF3,PLK5,0.08307994902133942,0.08307994902133942,activation,#00FF00,0.5
APEX1,PLLP,0.16482970118522644,0.16482970118522644,activation,#00FF00,0.8300502619533474
RAB4A,PLLP,0.12217415124177933,0.12217415124177933,activation,#00FF00,0.615245222875258
VDAC1,PLLP,-0.11094120889902115,0.11094120889902115,repression,#FF0000,0.5586783137134462
TPI1,PLOD2,0.22959372401237488,0.22959372401237488,activation,#00FF00,1.156189263154457
ITGB1,PLOD2,0.20428919792175293,0.20428919792175293,activation,#00FF00,1.028760599757665
NDUFB2,PLOD2,-0.11609106510877609,0.11609106510877609,repression,#FF0000,0.5846119862566341
UBE2D3,PLRG1,0.24309346079826355,0.24309346079826355,activation,#00FF00,1.2241713074999485
POLR2B,PLRG1,0.15218941867351532,0.15218941867351532,activation,#00FF00,0.7663962618880331
LSM3,PLRG1,0.14560891687870026,0.14560891687870026,activation,#00FF00,0.7332581369063428
BRK1,PLS1,0.13564686477184296,0.13564686477184296,activation,#00FF00,0.6830911833692642
IGFBP7,PLS1,-0.1310112029314041,0.1310112029314041,repression,#FF0000,0.6597468934911953
TMEM126A,PLS1,0.13016575574874878,0.13016575574874878,activation,#00FF00,0.6554893861949697
ADRA1D,PLSCR1,0.1525747925043106,0.1525747925043106,activation,#00FF00,0.7683369294188329
RNF213,PLSCR1,0.14888118207454681,0.14888118207454681,activation,#00FF00,0.7497366269082205
CHMP5,PLSCR1,0.13567008078098297,0.13567008078098297,activation,#00FF00,0.6832080946681964
STAMBP,PLSCR2,0.1316254585981369,0.1316254585981369,activation,#00FF00,0.6628401653554993
ANKFY1,PLSCR2,0.1314278542995453,0.1314278542995453,activation,#00FF00,0.6618450686063716
TUBA1C,PLSCR2,-0.11630433797836304,0.11630433797836304,repression,#FF0000,0.5856859868766392
IGFBP7,PLSCR4,0.20068906247615814,0.20068906247615814,activation,#00FF00,1.0106310190559116
ITGB1,PLSCR4,0.09656725823879242,0.09656725823879242,activation,#00FF00,0.5
PCNP,PLSCR4,0.09480221569538116,0.09480221569538116,activation,#00FF00,0.5
IGFBP7,PLVAP,0.40966135263442993,0.40966135263442993,activation,#00FF00,2.0629747589256
OGDH,PLVAP,0.11375775188207626,0.11375775188207626,activation,#00FF00,0.57286187543853
TAOK2,PLVAP,0.10285394638776779,0.10285394638776779,activation,#00FF00,0.5179524353208874
LMO1,PLXNA2,0.13209214806556702,0.13209214806556702,activation,#00FF00,0.6651903225899404
CDV3,PLXNA2,-0.13182532787322998,0.13182532787322998,repression,#FF0000,0.6638466680850104
CLDN9,PLXNA2,0.11458706855773926,0.11458706855773926,activation,#00FF00,0.5770381526441944
MECP2,PLXNA3,0.15843264758586884,0.15843264758586884,activation,#00FF00,0.7978359463433868
UBE2G1,PLXNA3,-0.12251800298690796,0.12251800298690796,repression,#FF0000,0.6169767932722485
THAP11,PLXNA3,-0.11718852818012238,0.11718852818012238,repression,#FF0000,0.5901385964689005
NBEAL2,PLXNB1,0.2601635158061981,0.2601635158061981,activation,#00FF00,1.3101327788185901
ARF4,PLXNB1,0.20634542405605316,0.20634542405605316,activation,#00FF00,1.0391153539623896
AKAP8L,PLXNB1,0.18091027438640594,0.18091027438640594,activation,#00FF00,0.911028895670578
SRPK3,PLXNB3,0.20346635580062866,0.20346635580062866,activation,#00FF00,1.0246169271472418
DTNB,PLXNB3,0.15359345078468323,0.15359345078468323,activation,#00FF00,0.773466694057028
UBE2G1,PLXNB3,0.13484080135822296,0.13484080135822296,activation,#00FF00,0.6790320050608935
GSG1L,PLXND1,0.2376159429550171,0.2376159429550171,activation,#00FF00,1.1965875948077096
TUBA1C,PLXND1,0.11515481024980545,0.11515481024980545,activation,#00FF00,0.5798971891942383
FOXJ1,PLXND1,0.0982842817902565,0.0982842817902565,activation,#00FF00,0.5
COMMD6,PMEPA1,0.16650065779685974,0.16650065779685974,activation,#00FF00,0.8384648739026846
CTNNA1,PMEPA1,0.16148927807807922,0.16148927807807922,activation,#00FF00,0.8132285419891359
IGFBP7,PMEPA1,0.1577768623828888,0.1577768623828888,activation,#00FF00,0.7945335398256014
TFB2M,PMF1,0.19104644656181335,0.19104644656181335,activation,#00FF00,0.9620726839496485
POU2F1,PMF1,0.18246662616729736,0.18246662616729736,activation,#00FF00,0.9188663800203722
SRP9,PMF1,0.13643543422222137,0.13643543422222137,activation,#00FF00,0.6870622654870402
PPM1B,PML,0.1805698275566101,0.1805698275566101,activation,#00FF00,0.9093144717638352
MECP2,PML,0.0886625275015831,0.0886625275015831,activation,#00FF00,0.5
APOL2,PML,0.08595318347215652,0.08595318347215652,activation,#00FF00,0.5
JOSD1,PMM1,0.19682225584983826,0.19682225584983826,activation,#00FF00,0.9911585342426742
TRMU,PMM1,0.1947747766971588,0.1947747766971588,activation,#00FF00,0.9808478281332468
EIF4ENIF1,PMM1,0.16955290734767914,0.16955290734767914,activation,#00FF00,0.8538354079811127
TEKT3,PMP22,0.22434544563293457,0.22434544563293457,activation,#00FF00,1.1297599557399935
HNRNPK,PMP22,0.1364636868238449,0.1364636868238449,activation,#00FF00,0.6872045400844571
SPCS1,PMP22,0.12196897715330124,0.12196897715330124,activation,#00FF00,0.6142120061390588
FUBP3,PMPCA,0.18708643317222595,0.18708643317222595,activation,#00FF00,0.9421308280357557
ZER1,PMPCA,0.14760321378707886,0.14760321378707886,activation,#00FF00,0.7433010275947884
PRPF4,PMPCA,0.12535066902637482,0.12535066902637482,activation,#00FF00,0.6312415475682209
ZNF3,PMS2,0.1585274487733841,0.1585274487733841,activation,#00FF00,0.7983133466539176
ZKSCAN5,PMS2,0.13276398181915283,0.13276398181915283,activation,#00FF00,0.6685735464818914
SYPL1,PMS2,0.12662436068058014,0.12662436068058014,activation,#00FF00,0.6376556105897444
PPM1B,PMS2P1,0.131644144654274,0.131644144654274,activation,#00FF00,0.6629342646936642
TOP3A,PMS2P1,0.13094285130500793,0.13094285130500793,activation,#00FF00,0.6594026880173813
RPS27A,PMS2P1,-0.11838236451148987,0.11838236451148987,repression,#FF0000,0.5961505236425563
TMEM248,PMS2P5,0.15091858804225922,0.15091858804225922,activation,#00FF00,0.7599966064206786
CDV3,PMS2P5,0.12051475048065186,0.12051475048065186,activation,#00FF00,0.6068888039376806
ZKSCAN5,PMS2P5,0.1139632910490036,0.1139632910490036,activation,#00FF00,0.5738969306386725
GANAB,PMVK,0.16588996350765228,0.16588996350765228,activation,#00FF00,0.8353895364417472
C6orf47,PMVK,0.1543351709842682,0.1543351709842682,activation,#00FF00,0.7772018524752898
PCNP,PMVK,-0.13043662905693054,0.13043662905693054,repression,#FF0000,0.6568534514016389
CHMP5,PNCK,-0.15574394166469574,0.15574394166469574,repression,#FF0000,0.7842961471558768
CDSN,PNCK,0.13571129739284515,0.13571129739284515,activation,#00FF00,0.6834156534954406
TPI1,PNCK,0.1305922269821167,0.1305922269821167,activation,#00FF00,0.6576370122382568
DPP9,PNKD,0.1850128024816513,0.1850128024816513,activation,#00FF00,0.9316884278765042
HINT1,PNKD,0.14173077046871185,0.14173077046871185,activation,#00FF00,0.7137285471518426
BRF1,PNKD,-0.1406252533197403,0.1406252533197403,repression,#FF0000,0.7081613781738041
NDUFB3,PNLDC1,0.1415940821170807,0.1415940821170807,activation,#00FF00,0.7130402112435592
DTNB,PNLDC1,-0.11935896426439285,0.11935896426439285,repression,#FF0000,0.6010684897305355
KMT2C,PNLDC1,0.10962189733982086,0.10962189733982086,activation,#00FF00,0.5520345177383406
CDV3,PNMA1,0.17398321628570557,0.17398321628570557,activation,#00FF00,0.8761455806508468
PAIP2,PNMA1,0.16441665589809418,0.16441665589809418,activation,#00FF00,0.8279702463595713
ACTR10,PNMA1,0.15458092093467712,0.15458092093467712,activation,#00FF00,0.7784394013469143
