tf,target,weight,importance,interaction,edge_color,edge_width
KLHL20,DDX46,0.19732190668582916,0.19732190668582916,activation,#00FF00,0.9936748574627392
PPP1CB,DDX46,0.1728232502937317,0.1728232502937317,activation,#00FF00,0.870304374644501
NDUFA11,DDX49,0.14269335567951202,0.14269335567951202,activation,#00FF00,0.7185760681477436
SPCS1,DDX49,-0.12501260638237,0.12501260638237,repression,#FF0000,0.6295392433331282
POU2F1,DDX49,-0.11190477758646011,0.11190477758646011,repression,#FF0000,0.5635307593832966
USP32,DDX5,0.30438920855522156,0.30438920855522156,activation,#00FF00,1.532845027216775
RPLP0,DDX5,-0.15143829584121704,0.15143829584121704,repression,#FF0000,0.7626138909858221
MKS1,DDX5,0.13984905183315277,0.13984905183315277,activation,#00FF00,0.7042527055440578
DDX21,DDX50,0.3486434519290924,0.3486434519290924,activation,#00FF00,1.755700815077508
AP3M1,DDX50,0.2331685572862625,0.2331685572862625,activation,#00FF00,1.174191638514401
PPA1,DDX50,0.23024632036685944,0.23024632036685944,activation,#00FF00,1.1594758200676254
UBE2G2,DDX51,0.46940121054649353,0.46940121054649353,activation,#00FF00,2.3638134701651015
PLIN5,DDX51,0.20013101398944855,0.20013101398944855,activation,#00FF00,1.0078209771024902
ATG10,DDX51,0.1227588802576065,0.1227588802576065,activation,#00FF00,0.6181899156107378
TMED2,DDX53,-0.12251627445220947,0.12251627445220947,repression,#FF0000,0.6169681998208061
PLEKHN1,DDX53,0.10382683575153351,0.10382683575153351,activation,#00FF00,0.5228518107747514
KDELR2,DDX53,-0.09697607904672623,0.09697607904672623,repression,#FF0000,0.5
SRSF9,DDX55,0.3043908476829529,0.3043908476829529,activation,#00FF00,1.532853281546171
RPLP0,DDX55,0.26506736874580383,0.26506736874580383,activation,#00FF00,1.334827867216355
TMED2,DDX55,0.26352328062057495,0.26352328062057495,activation,#00FF00,1.327052138846825
KLHL20,DDX59,0.20285506546497345,0.20285506546497345,activation,#00FF00,1.021538772085959
TOMM20,DDX59,0.18972784280776978,0.18972784280776978,activation,#00FF00,0.9554326244115039
TFB2M,DDX59,0.17992180585861206,0.17992180585861206,activation,#00FF00,0.9060513239193957
UBE2D3,DDX6,0.1529686152935028,0.1529686152935028,activation,#00FF00,0.7703202829884275
ZNF264,DDX6,-0.13677941262722015,0.13677941262722015,repression,#FF0000,0.6887945977665286
PRDX3,DDX6,-0.12257102131843567,0.12257102131843567,repression,#FF0000,0.6172438944226246
EIF4G2,DEAF1,0.23091405630111694,0.23091405630111694,activation,#00FF00,1.162838408745387
ZNF408,DEAF1,0.21677406132221222,0.21677406132221222,activation,#00FF00,1.091632136055361
NDUFB3,DEAF1,-0.10324244201183319,0.10324244201183319,repression,#FF0000,0.5199089172270857
PEX2,DECR1,0.377438485622406,0.377438485622406,activation,#00FF00,1.9007070208324266
RPL30,DECR1,0.29009512066841125,0.29009512066841125,activation,#00FF00,1.4608627725241892
TPI1,DECR1,-0.17545472085475922,0.17545472085475922,repression,#FF0000,0.8835559500958252
KLHL20,DEDD,0.24060694873332977,0.24060694873332977,activation,#00FF00,1.2116499353911128
SH3BP5L,DEDD,0.20090731978416443,0.20090731978416443,activation,#00FF00,1.0117303025436841
POU2F1,DEDD,0.19414657354354858,0.19414657354354858,activation,#00FF00,0.9776844955178992
ZNF526,DEDD2,0.23655053973197937,0.23655053973197937,activation,#00FF00,1.1912226462779727
PSMC4,DEDD2,0.19549088180065155,0.19549088180065155,activation,#00FF00,0.9844541712128012
ITGB1,DEDD2,-0.17623451352119446,0.17623451352119446,repression,#FF0000,0.8874828347468247
NBEAL2,DEF6,0.1865299493074417,0.1865299493074417,activation,#00FF00,0.9393286528784348
VDAC1,DEF6,-0.15041352808475494,0.15041352808475494,repression,#FF0000,0.757453359286946
THAP11,DEF6,0.1354656219482422,0.1354656219482422,activation,#00FF00,0.6821786026771042
CHMP1A,DEF8,0.3175046145915985,0.3175046145915985,activation,#00FF00,1.5988916686802226
THAP11,DEF8,0.24655380845069885,0.24655380845069885,activation,#00FF00,1.2415971677144662
ABHD14B,DEF8,-0.18423053622245789,0.18423053622245789,repression,#FF0000,0.9277492544839769
PREP,DEGS1,-0.12219899147748947,0.12219899147748947,repression,#FF0000,0.6153704242875389
OAT,DEGS1,0.11945891380310059,0.11945891380310059,activation,#00FF00,0.6015719244743868
BROX,DEGS1,0.11867748200893402,0.11867748200893402,activation,#00FF00,0.5976367854939916
HERPUD1,DEGS2,-0.15974734723567963,0.15974734723567963,repression,#FF0000,0.8044566625194914
ACTR10,DEGS2,0.11571161448955536,0.11571161448955536,activation,#00FF00,0.5827012518065725
BRF1,DEGS2,0.11045943945646286,0.11045943945646286,activation,#00FF00,0.5562523168401827
PSMC4,DENND1A,-0.15875273942947388,0.15875273942947388,repression,#FF0000,0.7994480104814976
TUBA1C,DENND1A,0.15187399089336395,0.15187399089336395,activation,#00FF00,0.7648079667785754
TPI1,DENND1A,0.14049291610717773,0.14049291610717773,activation,#00FF00,0.7074950811700736
SRP9,DENND1B,0.14474748075008392,0.14474748075008392,activation,#00FF00,0.7289202436678037
PRPF4,DENND1B,-0.11576811224222183,0.11576811224222183,repression,#FF0000,0.582985763532973
TCTN3,DENND1B,-0.1140403300523758,0.1140403300523758,repression,#FF0000,0.5742849874759312
DUSP11,DENND2C,0.18426133692264557,0.18426133692264557,activation,#00FF00,0.9279043608372592
SRP9,DENND2C,-0.14079569280147552,0.14079569280147552,repression,#FF0000,0.7090198058881882
ZNF526,DENND2C,0.10821410268545151,0.10821410268545151,activation,#00FF00,0.544945236276427
PTTG1IP,DENND3,0.16072212159633636,0.16072212159633636,activation,#00FF00,0.8093654371717967
ANKFY1,DENND3,0.14009377360343933,0.14009377360343933,activation,#00FF00,0.705485076922846
HERPUD1,DENND3,0.11119861900806427,0.11119861900806427,activation,#00FF00,0.5599746817205624
CHMP5,DENND4C,0.27108922600746155,0.27108922600746155,activation,#00FF00,1.3651527726292438
ZNF763,DENND4C,0.1264319121837616,0.1264319121837616,activation,#00FF00,0.6366865921175657
UBE2G2,DENND4C,0.09310851246118546,0.09310851246118546,activation,#00FF00,0.5
EIF4G2,DENND5A,0.3032512366771698,0.3032512366771698,activation,#00FF00,1.5271144215140842
ZNF143,DENND5A,0.18349668383598328,0.18349668383598328,activation,#00FF00,0.9240537161741333
ITGB1,DENND5A,0.1499098688364029,0.1499098688364029,activation,#00FF00,0.7549170289817009
UBE2G2,DENR,0.25524523854255676,0.25524523854255676,activation,#00FF00,1.285365524217452
PLIN5,DENR,0.16004137694835663,0.16004137694835663,activation,#00FF00,0.805937339134376
MTMR12,DENR,0.15282557904720306,0.15282557904720306,activation,#00FF00,0.7695999801896094
HERPUD1,DEPDC7,0.13700883090496063,0.13700883090496063,activation,#00FF00,0.6899499037245036
SPATS2L,DEPDC7,0.1262335479259491,0.1262335479259491,activation,#00FF00,0.6356876681819614
CAPRIN1,DEPDC7,0.11317727714776993,0.11317727714776993,activation,#00FF00,0.5699388204113057
SLC25A11,DERL2,0.27793410420417786,0.27793410420417786,activation,#00FF00,1.3996222518711063
SCO1,DERL2,0.202922523021698,0.202922523021698,activation,#00FF00,1.021878475260274
UBE2G1,DERL2,0.19806985557079315,0.19806985557079315,activation,#00FF00,0.9974413830053863
TFB2M,DESI2,0.2666725516319275,0.2666725516319275,activation,#00FF00,1.3429112569542725
TOMM20,DESI2,0.16779875755310059,0.16779875755310059,activation,#00FF00,0.8450020035508625
SH3BP5L,DESI2,0.1218450739979744,0.1218450739979744,activation,#00FF00,0.6135881644922762
UBL7,DET1,0.21364930272102356,0.21364930272102356,activation,#00FF00,1.0758964576920595
PSMG2,DET1,0.1977749764919281,0.1977749764919281,activation,#00FF00,0.9959564291470877
PLEKHA3,DET1,-0.1742580533027649,0.1742580533027649,repression,#FF0000,0.8775297643614076
ZNF205,DEXI,0.21950873732566833,0.21950873732566833,activation,#00FF00,1.105403434101186
RPL22,DEXI,0.1600811779499054,0.1600811779499054,activation,#00FF00,0.8061377692599768
CCT7,DEXI,0.1466473788022995,0.1466473788022995,activation,#00FF00,0.7384877618310803
RPL22,DFFB,0.23139742016792297,0.23139742016792297,activation,#00FF00,1.1652725354448408
NOL9,DFFB,0.1962083876132965,0.1962083876132965,activation,#00FF00,0.9880673913467614
UBE2G2,DFFB,-0.16738584637641907,0.16738584637641907,repression,#FF0000,0.8429226629367104
PEX2,DGAT1,0.23427487909793854,0.23427487909793854,activation,#00FF00,1.1797628606203954
RPL30,DGAT1,0.20781008899211884,0.20781008899211884,activation,#00FF00,1.0464913096919335
EIF3L,DGAT1,-0.11204785853624344,0.11204785853624344,repression,#FF0000,0.564251287300189
MLXIPL,DGAT2,0.1605719029903412,0.1605719029903412,activation,#00FF00,0.8086089654023536
TUBA1C,DGAT2,0.14871440827846527,0.14871440827846527,activation,#00FF00,0.7488969214352927
NDUFB2,DGAT2,0.13665524125099182,0.13665524125099182,activation,#00FF00,0.68816929479512
THAP7,DGCR2,0.36793243885040283,0.36793243885040283,activation,#00FF00,1.8528364126984602
EIF4ENIF1,DGCR2,0.21574601531028748,0.21574601531028748,activation,#00FF00,1.0864550956976935
TMED2,DGCR2,0.08785989135503769,0.08785989135503769,activation,#00FF00,0.5
THAP7,DGCR6,0.4420716464519501,0.4420716464519501,activation,#00FF00,2.2261870851261487
ITM2B,DGCR6,-0.11924728006124496,0.11924728006124496,repression,#FF0000,0.600506177990356
ZFHX2,DGCR6,-0.08961641043424606,0.08961641043424606,repression,#FF0000,0.5
THAP7,DGCR6L,0.46433496475219727,0.46433496475219727,activation,#00FF00,2.3383008387899453
ITM2B,DGCR6L,-0.1253078132867813,0.1253078132867813,repression,#FF0000,0.6310258480573061
EIF3L,DGCR6L,0.11495961248874664,0.11495961248874664,activation,#00FF00,0.5789143155585105
THAP7,DGCR8,0.2197185456752777,0.2197185456752777,activation,#00FF00,1.1064599882638444
HNRNPM,DGCR8,0.11743620038032532,0.11743620038032532,activation,#00FF00,0.5913859319212927
MIRLET7BHG,DGCR8,0.10655588656663895,0.10655588656663895,activation,#00FF00,0.5365947814628773
SYPL1,DGKA,0.14386890828609467,0.14386890828609467,activation,#00FF00,0.7244959231116721
NDUFA12,DGKA,0.14241820573806763,0.14241820573806763,activation,#00FF00,0.7171904663996266
PPP6R1,DGKA,0.13727127015590668,0.13727127015590668,activation,#00FF00,0.6912714969001241
NBEAL2,DGKD,0.1609683334827423,0.1609683334827423,activation,#00FF00,0.810605312486399
TSC22D1,DGKD,0.10735666006803513,0.10735666006803513,activation,#00FF00,0.5406273215301426
XRCC5,DGKD,0.08188757300376892,0.08188757300376892,activation,#00FF00,0.5
PAIP2,DGKE,0.1962437778711319,0.1962437778711319,activation,#00FF00,0.9882456098223519
MKS1,DGKE,0.16739332675933838,0.16739332675933838,activation,#00FF00,0.8429603326944983
USP32,DGKE,0.14285732805728912,0.14285732805728912,activation,#00FF00,0.7194018012447528
GSG1L,DGKH,0.1930990368127823,0.1930990368127823,activation,#00FF00,0.97240930367978
FOXJ1,DGKH,0.13131645321846008,0.13131645321846008,activation,#00FF00,0.661284193559522
FOXN4,DGKH,-0.08494183421134949,0.08494183421134949,repression,#FF0000,0.5
NDUFB2,DGKI,0.1265849769115448,0.1265849769115448,activation,#00FF00,0.6374573964044141
SLC5A3,DGKI,0.12159079313278198,0.12159079313278198,activation,#00FF00,0.6123076553652391
DPP9,DGKI,0.11787323653697968,0.11787323653697968,activation,#00FF00,0.5935867612562788
DHX15,DGKQ,0.18390041589736938,0.18390041589736938,activation,#00FF00,0.9260868325436691
NEURL4,DGKQ,0.1051463782787323,0.1051463782787323,activation,#00FF00,0.5294967710564191
DDX21,DGKQ,-0.1048293262720108,0.1048293262720108,repression,#FF0000,0.5279001586332032
GSG1L,DGKZ,0.11029016971588135,0.11029016971588135,activation,#00FF00,0.5553999072513534
DNHD1,DGKZ,-0.10450682789087296,0.10450682789087296,repression,#FF0000,0.5262761193245857
RPS27A,DGKZ,-0.09184382855892181,0.09184382855892181,repression,#FF0000,0.5
SLC25A5,DHCR24,0.12295818328857422,0.12295818328857422,activation,#00FF00,0.6191935670259051
KIDINS220,DHCR24,-0.12243592739105225,0.12243592739105225,repression,#FF0000,0.616563587601697
RBBP4,DHCR24,0.11728383600711823,0.11728383600711823,activation,#00FF00,0.5906186544842771
KRTAP5-5,DHCR7,0.11941783875226974,0.11941783875226974,activation,#00FF00,0.6013650784836646
CHMP1A,DHCR7,0.11446279287338257,0.11446279287338257,activation,#00FF00,0.5764124283186531
HADHB,DHCR7,-0.11335625499486923,0.11335625499486923,repression,#FF0000,0.5708401181419654
TMEM222,DHDDS,0.2583306133747101,0.2583306133747101,activation,#00FF00,1.3009028735571806
HNRNPK,DHDDS,-0.20661509037017822,0.20661509037017822,repression,#FF0000,1.0404735283656277
ARF4,DHDDS,0.18125447630882263,0.18125447630882263,activation,#00FF00,0.9127623938755878
MDH1,DHDH,0.1799325793981552,0.1799325793981552,activation,#00FF00,0.9061055773753334
ITM2B,DHDH,-0.14223270118236542,0.14223270118236542,repression,#FF0000,0.7162563014301
TUBA1C,DHDH,0.136373370885849,0.136373370885849,activation,#00FF00,0.6867498502964806
POU2F1,DHH,0.1107422411441803,0.1107422411441803,activation,#00FF00,0.5576764512987062
COMMD6,DHH,-0.10214192420244217,0.10214192420244217,repression,#FF0000,0.5143669229510879
TTC7A,DHH,-0.09658272564411163,0.09658272564411163,repression,#FF0000,0.5
THAP11,DHODH,0.2475067675113678,0.2475067675113678,activation,#00FF00,1.2463960847464495
GABARAPL2,DHODH,0.22411708533763885,0.22411708533763885,activation,#00FF00,1.1286101810399554
CHMP1A,DHODH,0.09341944754123688,0.09341944754123688,activation,#00FF00,0.5
QTRT1,DHPS,0.23144987225532532,0.23144987225532532,activation,#00FF00,1.1655366739855053
SYF2,DHPS,0.18552544713020325,0.18552544713020325,activation,#00FF00,0.9342701747066335
RPS27A,DHPS,-0.14766399562358856,0.14766399562358856,repression,#FF0000,0.743607247001052
MYO19,DHRS11,0.27963078022003174,0.27963078022003174,activation,#00FF00,1.408166383268024
ABHD14B,DHRS11,0.16636249423027039,0.16636249423027039,activation,#00FF00,0.8377692599768578
NDUFB2,DHRS11,0.15113739669322968,0.15113739669322968,activation,#00FF00,0.7610986212268335
COMMD6,DHRS12,0.4055033028125763,0.4055033028125763,activation,#00FF00,2.0420359978808884
TSC22D1,DHRS12,0.23633262515068054,0.23633262515068054,activation,#00FF00,1.1901252707044845
ITM2B,DHRS12,0.21724121272563934,0.21724121272563934,activation,#00FF00,1.0939846199331549
GIT1,DHRS13,0.316867470741272,0.316867470741272,activation,#00FF00,1.5956831358047296
THAP7,DHRS13,0.12232393771409988,0.12232393771409988,activation,#00FF00,0.6159996293055707
PSMG2,DHRS13,-0.09140188246965408,0.09140188246965408,repression,#FF0000,0.5
DAD1,DHRS4,0.26573705673217773,0.26573705673217773,activation,#00FF00,1.3382002860500333
APEX1,DHRS4,0.20198792219161987,0.20198792219161987,activation,#00FF00,1.0171720067175234
DHX15,DHRS4,-0.16165991127490997,0.16165991127490997,repression,#FF0000,0.81408796413719
APEX1,DHRS4L1,0.243792325258255,0.243792325258255,activation,#00FF00,1.2276908738633412
DAD1,DHRS4L1,0.2226310819387436,0.2226310819387436,activation,#00FF00,1.1211269560884685
TOMM20,DHRS4L1,-0.17385244369506836,0.17385244369506836,repression,#FF0000,0.8754871930327457
USP22,DHRS7B,0.6099423766136169,0.6099423766136169,activation,#00FF00,3.0715515287768436
ITGB1,DHRS7B,-0.1375495195388794,0.1375495195388794,repression,#FF0000,0.6926727068347348
FUBP3,DHRS7B,-0.12369253486394882,0.12369253486394882,repression,#FF0000,0.6228916191542464
POLR2B,DHX15,0.16150927543640137,0.16150927543640137,activation,#00FF00,0.8133293912657189
XRCC5,DHX15,0.10527283698320389,0.10527283698320389,activation,#00FF00,0.5301335925693026
DDX21,DHX15,0.0845576673746109,0.0845576673746109,activation,#00FF00,0.5
SPCS1,DHX30,0.38294491171836853,0.38294491171836853,activation,#00FF00,1.9284363148471373
ZMYM3,DHX30,0.1763104796409607,0.1763104796409607,activation,#00FF00,0.8878653853946394
NBEAL2,DHX30,0.15950585901737213,0.15950585901737213,activation,#00FF00,0.8032405746814204
ANKFY1,DHX33,0.25841912627220154,0.25841912627220154,activation,#00FF00,1.3013486073445522
UBE2G1,DHX33,0.23323829472064972,0.23323829472064972,activation,#00FF00,1.1745428227105117
EIF4A1,DHX33,0.20843073725700378,0.20843073725700378,activation,#00FF00,1.049616773997962
ERGIC3,DHX35,0.2697826027870178,0.2697826027870178,activation,#00FF00,1.3585728714710865
SLC35C2,DHX35,0.24858957529067993,0.24858957529067993,activation,#00FF00,1.2518488947452937
EIF4A1,DHX35,-0.12341203540563583,0.12341203540563583,repression,#FF0000,0.621479078276556
NDUFB5,DHX36,0.2361767739057541,0.2361767739057541,activation,#00FF00,1.1893404340576632
DDX21,DHX36,0.17023742198944092,0.17023742198944092,activation,#00FF00,0.8572826447471699
EEF1B2,DHX36,-0.11947190761566162,0.11947190761566162,repression,#FF0000,0.6016373587946878
TMED2,DHX37,0.24638405442237854,0.24638405442237854,activation,#00FF00,1.2407423193464973
SRSF9,DHX37,0.23697340488433838,0.23697340488433838,activation,#00FF00,1.1933521131833646
C1orf122,DHX37,-0.11605504900217056,0.11605504900217056,repression,#FF0000,0.5844307214133814
THAP11,DHX38,0.3391641676425934,0.3391641676425934,activation,#00FF00,1.7079649776307673
GABARAPL2,DHX38,0.2446553111076355,0.2446553111076355,activation,#00FF00,1.232036703250855
CHMP1A,DHX38,0.19073079526424408,0.19073079526424408,activation,#00FF00,0.960483298490058
USP32,DHX40,0.2923720180988312,0.2923720180988312,activation,#00FF00,1.4723287864484922
MKS1,DHX40,0.17005115747451782,0.17005115747451782,activation,#00FF00,0.856344652770378
DYNLL1,DHX40,-0.1398511379957199,0.1398511379957199,repression,#FF0000,0.704263211054198
PPM1B,DHX57,0.2385234236717224,0.2385234236717224,activation,#00FF00,1.2011577072174355
SLC25A35,DHX57,0.12910468876361847,0.12910468876361847,activation,#00FF00,0.6501461766696632
ANKFY1,DHX57,0.12571778893470764,0.12571778893470764,activation,#00FF00,0.6330904059179039
UBTF,DHX8,0.15143658220767975,0.15143658220767975,activation,#00FF00,0.7626052614596356
APEX1,DHX8,-0.0853513702750206,0.0853513702750206,repression,#FF0000,0.5
PCNP,DHX8,-0.07820850610733032,0.07820850610733032,repression,#FF0000,0.5
HNRNPK,DHX9,0.40264981985092163,0.40264981985092163,activation,#00FF00,2.0276664110325866
EIF4G2,DHX9,0.13095785677433014,0.13095785677433014,activation,#00FF00,0.6594783714058023
CCT7,DHX9,0.12470168620347977,0.12470168620347977,activation,#00FF00,0.6279735096057882
SRSF9,DIABLO,0.4251456558704376,0.4251456558704376,activation,#00FF00,2.140951078840852
TMED2,DIABLO,0.19062605500221252,0.19062605500221252,activation,#00FF00,0.9599558468416685
PRDX3,DIABLO,-0.15700861811637878,0.15700861811637878,repression,#FF0000,0.7906649537682514
CLINT1,DIAPH1,0.15541225671768188,0.15541225671768188,activation,#00FF00,0.7826259873303548
UBE2D2,DIAPH1,0.13867610692977905,0.13867610692977905,activation,#00FF00,0.6983459824678044
PEX2,DIAPH1,-0.12377263605594635,0.12377263605594635,repression,#FF0000,0.623294993223946
HSF4,DIAPH2,-0.08911152184009552,0.08911152184009552,repression,#FF0000,0.5
IRX6,DIAPH2,0.08608534932136536,0.08608534932136536,activation,#00FF00,0.5
ZNF813,DIAPH2,-0.07579953968524933,0.07579953968524933,repression,#FF0000,0.5
COMMD6,DIAPH3,0.1395338773727417,0.1395338773727417,activation,#00FF00,0.702665548079968
HNRNPK,DIAPH3,-0.1296006292104721,0.1296006292104721,repression,#FF0000,0.6526436365873901
ZNF292,DIAPH3,0.1173594519495964,0.1173594519495964,activation,#00FF00,0.5909994417071753
BRF1,DICER1,0.151457279920578,0.151457279920578,activation,#00FF00,0.7627094911280967
EIF5,DICER1,0.1485471874475479,0.1485471874475479,activation,#00FF00,0.7480548297582081
HECTD1,DICER1,0.10748103260993958,0.10748103260993958,activation,#00FF00,0.541253637532886
CETN3,DIMT1,0.1508074551820755,0.1508074551820755,activation,#00FF00,0.7594370997588235
ATG10,DIMT1,0.13426297903060913,0.13426297903060913,activation,#00FF00,0.6761223261600711
TCTN3,DIMT1,0.12638019025325775,0.12638019025325775,activation,#00FF00,0.6364261305054502
TAOK2,DIO3,-0.1397617757320404,0.1397617757320404,repression,#FF0000,0.7038132000234122
ZNF784,DIO3,0.13003863394260406,0.13003863394260406,activation,#00FF00,0.6548493434806556
HMGN1,DIO3,0.12999050319194794,0.12999050319194794,activation,#00FF00,0.6546069663538525
PTTG1IP,DIP2A,0.28218284249305725,0.28218284249305725,activation,#00FF00,1.4210180739798024
XRCC5,DIP2A,-0.12794022262096405,0.12794022262096405,repression,#FF0000,0.6442821509881933
IGFBP7,DIP2A,-0.1215517520904541,0.1215517520904541,repression,#FF0000,0.6121110522469035
ITGB1,DIP2C,0.20793960988521576,0.20793960988521576,activation,#00FF00,1.0471435517929153
ARFGAP1,DIP2C,0.13173912465572357,0.13173912465572357,activation,#00FF00,0.663412684953258
ARPC3,DIP2C,-0.12184713035821915,0.12184713035821915,repression,#FF0000,0.6135985199237
ARFGAP1,DIRC3,0.1606803983449936,0.1606803983449936,activation,#00FF00,0.8091553269689953
ITGB1,DIRC3,0.14904549717903137,0.14904549717903137,activation,#00FF00,0.7505642209338798
PSMC4,DIRC3,-0.11545543372631073,0.11545543372631073,repression,#FF0000,0.5814111751613722
COMMD6,DIS3,0.49417200684547424,0.49417200684547424,activation,#00FF00,2.4885543967811117
PPP1CB,DIS3,0.16562382876873016,0.16562382876873016,activation,#00FF00,0.834049483954334
DUSP11,DIS3,-0.0996120274066925,0.0996120274066925,repression,#FF0000,0.5016268532845478
SPG21,DIS3L,0.3676901161670685,0.3676901161670685,activation,#00FF00,1.8516161226563332
IDH3A,DIS3L,0.1588520109653473,0.1588520109653473,activation,#00FF00,0.7999479226854485
BCCIP,DIS3L,-0.11964640766382217,0.11964640766382217,repression,#FF0000,0.6025161071982255
EEF1B2,DIS3L2,0.1503133475780487,0.1503133475780487,activation,#00FF00,0.7569488696821483
RPS27A,DIS3L2,-0.12761904299259186,0.12761904299259186,repression,#FF0000,0.6426647526627716
CHMP2A,DIS3L2,0.0786164253950119,0.0786164253950119,activation,#00FF00,0.5
SYPL1,DIXDC1,0.14175942540168762,0.14175942540168762,activation,#00FF00,0.7138729763761092
COMMD6,DIXDC1,0.1110401451587677,0.1110401451587677,activation,#00FF00,0.5591766381467079
TMEM126A,DIXDC1,0.08979325741529465,0.08979325741529465,activation,#00FF00,0.5
CNIH1,DKK1,0.2082807421684265,0.2082807421684265,activation,#00FF00,1.048861427818891
SLC25A35,DKK1,-0.13936182856559753,0.13936182856559753,repression,#FF0000,0.7017991436508448
ASCC3,DKK1,0.13460372388362885,0.13460372388362885,activation,#00FF00,0.6778382511627348
ITGB1,DKK3,0.2798815071582794,0.2798815071582794,activation,#00FF00,1.409428995508144
IGFBP7,DKK3,0.22330574691295624,0.22330574691295624,activation,#00FF00,1.1245244380677666
TPM1,DKK3,0.14873622357845306,0.14873622357845306,activation,#00FF00,0.7490067790556147
ALDH16A1,DKKL1,0.13914607465267181,0.13914607465267181,activation,#00FF00,0.7007126487842874
SLC35C2,DKKL1,0.13669453561306,0.13669453561306,activation,#00FF00,0.6883671735825441
OAT,DKKL1,-0.13096390664577484,0.13096390664577484,repression,#FF0000,0.6595088373852086
PPM1B,DLC1,0.19710512459278107,0.19710512459278107,activation,#00FF00,0.9925831848804698
IGFBP7,DLC1,0.18599161505699158,0.18599161505699158,activation,#00FF00,0.93661770598679
ATG10,DLC1,0.11956997960805893,0.11956997960805893,activation,#00FF00,0.6021312303303082
SYPL1,DLD,0.2543146312236786,0.2543146312236786,activation,#00FF00,1.2806791662226837
NDUFB2,DLD,0.14056195318698883,0.14056195318698883,activation,#00FF00,0.7078427385163519
RPS27A,DLD,0.1295197755098343,0.1295197755098343,activation,#00FF00,0.6522364730301043
NEIL1,DLEC1,0.15405771136283875,0.15405771136283875,activation,#00FF00,0.7758047595964084
RAB11FIP2,DLEC1,-0.10325637459754944,0.10325637459754944,repression,#FF0000,0.5199790790269496
JOSD1,DLEC1,0.10181833058595657,0.10181833058595657,activation,#00FF00,0.512737368249647
COMMD6,DLEU1,0.24071156978607178,0.24071156978607178,activation,#00FF00,1.2121767867246371
PAIP2,DLEU1,0.17316117882728577,0.17316117882728577,activation,#00FF00,0.8720061172084759
ITM2B,DLEU1,0.16550204157829285,0.16550204157829285,activation,#00FF00,0.8334361872802285
TPM1,DLEU2,-0.12056634575128555,0.12056634575128555,repression,#FF0000,0.607148737012563
SLC6A4,DLEU2,0.1027144268155098,0.1027144268155098,activation,#00FF00,0.5172499350909552
MYO19,DLEU2,0.08923573046922684,0.08923573046922684,activation,#00FF00,0.5
EIF3L,DLEU7,-0.11282370239496231,0.11282370239496231,repression,#FF0000,0.5681582865212804
HMGN1,DLEU7,-0.10151070356369019,0.10151070356369019,repression,#FF0000,0.5111882182204566
TOP2B,DLEU7,-0.10113631188869476,0.10113631188869476,repression,#FF0000,0.509302854347105
GSG1L,DLG1,0.1285146027803421,0.1285146027803421,activation,#00FF00,0.6471746180871868
HINT1,DLG1,0.10385049134492874,0.10385049134492874,activation,#00FF00,0.5229709357558039
ERGIC3,DLG1,-0.09898637235164642,0.09898637235164642,repression,#FF0000,0.5
PSMD10,DLG3,0.18728940188884735,0.18728940188884735,activation,#00FF00,0.9431531088055685
SH3BP5L,DLG3,0.14551787078380585,0.14551787078380585,activation,#00FF00,0.7327997784838147
CCT7,DLG3,0.11674098670482635,0.11674098670482635,activation,#00FF00,0.587884970667115
NEURL4,DLG4,0.14621587097644806,0.14621587097644806,activation,#00FF00,0.7363147720979655
VPS18,DLG4,0.0905359610915184,0.0905359610915184,activation,#00FF00,0.5
GANAB,DLG4,0.08058997243642807,0.08058997243642807,activation,#00FF00,0.5
AP3M1,DLG5,0.2104954570531845,0.2104954570531845,activation,#00FF00,1.0600143025016622
TUBA1C,DLG5,-0.15647515654563904,0.15647515654563904,repression,#FF0000,0.7879785447467197
DUSP11,DLG5,-0.12225598096847534,0.12225598096847534,repression,#FF0000,0.6156574123127581
LITAF,DLGAP1,-0.16915974020957947,0.16915974020957947,repression,#FF0000,0.8518556482875268
NRBP1,DLGAP1,-0.1303020566701889,0.1303020566701889,repression,#FF0000,0.6561758892539137
CHMP1B,DLGAP1,0.12414930760860443,0.12414930760860443,activation,#00FF00,0.6251918381190935
KRT9,DLGAP3,-0.124241903424263,0.124241903424263,repression,#FF0000,0.6256581326905962
TSC22D1,DLGAP3,-0.10753683745861053,0.10753683745861053,repression,#FF0000,0.5415346599291329
ATG16L2,DLGAP3,0.10292118787765503,0.10292118787765503,activation,#00FF00,0.5182911437048733
ERGIC3,DLGAP4,0.23164035379886627,0.23164035379886627,activation,#00FF00,1.1664959021006518
KIDINS220,DLGAP4,0.11165066063404083,0.11165066063404083,activation,#00FF00,0.562251075689199
SLC35C2,DLGAP4,0.09270571172237396,0.09270571172237396,activation,#00FF00,0.5
TSC22D1,DLK1,0.1749756783246994,0.1749756783246994,activation,#00FF00,0.8811435848102329
UBTF,DLK1,-0.1453608274459839,0.1453608274459839,repression,#FF0000,0.732008938688342
LGR6,DLK1,0.1433330774307251,0.1433330774307251,activation,#00FF00,0.7217975828321955
LGR6,DLK2,0.17704319953918457,0.17704319953918457,activation,#00FF00,0.891555220713264
TSC22D1,DLK2,0.13376201689243317,0.13376201689243317,activation,#00FF00,0.6735995779786498
